S NO,APPLICATION NUMBER,NAME OF THE CANDIDATE,AGGREGATE MARK,RANK,COMMUNITY,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
23292,453411,,127.5,179105,MBC,2607,TX,MBC
23293,362321,,127.5,179106,BC,3860,CS,OC
23294,350653,,127.5,179107,MBC,1510,EC,MBC
23295,434825,,127.5,179108,MBC,2624,BT,MBC
23296,305939,,127.5,179112,BC,1507,CB,BC
23297,301209,,127.5,179115,SC,4965,CS,SC
23298,386615,,127.5,179116,BC,5530,CE,OC
23299,309354,,127.5,179117,BC,1412,AD,BC
23300,392074,,127.5,179118,BC,1412,EC,BC
23301,440010,,127.5,179122,BC,2707,CI,BC
23302,312300,,127.5,179125,BC,5942,AD,OC
23303,345284,,127.5,179126,SC,3803,EC,SC
23304,470377,,127.5,179128,BC,2609,IT,BC
23305,449535,,127.5,179129,SC,3021,XC,SC
23306,475107,,127.5,179134,SCA,2727,EC,SCA
23307,428308,,127.5,179136,MBC,2652,AD,MBC
23308,261009,,127.5,179138,BC,4941,SC,OC
23309,289981,,127.5,179141,SC,3410,EC,SC
23310,424262,,127.5,179143,MBC,5536,EC,MBC
23311,316292,,127.5,179144,MBC,5832,AD,MBC
23312,289856,,127.5,179146,SC,5986,CE,SC
23313,232730,,127.5,179147,MBC,2721,ME,OC
23314,263356,,127.5,179149,BC,3833,AE,OC
23315,334255,,127.5,179151,BC,4953,ME,OC
23316,424895,,127.5,179152,MBC,2777,EC,MBC
23317,344500,,127.5,179154,BC,1303,CB,BC
23318,207963,,127.5,179155,MBC,2716,BM,MBC
23319,230360,,127.5,179158,BC,3826,AG,BC
23320,298332,,127.5,179160,SC,1303,BT,OC
23321,485203,,127.5,179161,MBC,2624,IT,MBC
23322,394416,,127.5,179162,BC,4980,EC,BC
23323,385973,,127.5,179164,MBC,3829,EC,MBC
23324,309656,,127.5,179166,MBC,5842,EC,MBC
23325,317199,,127.5,179169,MBC,1322,SC,MBC
23326,275908,,127.5,179173,SC,2726,EE,SC
23327,257268,,127.5,179175,SCA,1413,CS,SCA
23328,439408,,127.5,179176,MBC,2731,BM,MBC
23329,366029,,127.5,179177,BC,2747,EC,BC
23330,295904,,127.5,179178,MBC,4971,ME,MBC
23331,454647,,127.5,179180,SCA,2622,CS,SCA
23332,386186,,127.5,179182,SCA,2702,EI,SC
23333,388725,,127.5,179183,SC,2618,MZ,SC
23334,396938,,127.5,179186,SCA,2748,BM,OC
23335,346343,,127.5,179190,SC,2636,EC,SC
23336,224694,,127.5,179198,SC,5842,AM,SC
23337,222630,,127.5,179200,SCA,2726,BM,SCA
23338,364880,,127.5,179201,BC,3918,AM,OC
23339,395945,,127.5,179204,MBC,3454,SC,MBC
23340,347711,,127.5,179209,MBC,1322,SC,MBC
23341,455351,,127.5,179211,MBC,4669,AD,OC
23342,254004,,127.5,179213,SC,2727,EC,SC
23343,465247,,127.5,179214,MBC,2632,AM,MBC
23344,437136,,127.5,179215,BC,2609,CY,BC
23345,385294,,127.5,179216,MBC,2758,CS,OC
23346,365866,,127.5,179217,BC,1127,CB,OC
23347,206917,,127.5,179219,BC,5915,IT,BC
23348,381602,,127.5,179220,SC,2608,EC,SC
23349,479266,,127.5,179223,SC,1431,AD,SC
23350,460681,,127.5,179224,BC,2610,CS,BC
23351,422203,,127.5,179228,MBC,2347,CS,MBC
23352,478111,,127.5,179229,SC,1401,AM,SC
23353,416748,,127.5,179235,SC,2611,CS,SC
23354,375988,,127.5,179236,BC,5915,EC,BC
23355,440313,,127.5,179238,SC,3804,IT,SC
23356,333579,,127.5,179239,MBC,1507,SC,MBC
23357,325175,,127.5,179245,MBC,3701,ME,MBC
23358,257177,,127.5,179246,BCM,2762,CB,BCM
23359,234197,,127.5,179251,BC,1523,CS,BC
23360,220437,,127.5,179253,BC,3804,AD,BC
23361,448424,,127.5,179255,MBC,1402,CS,OC
23362,364626,,127.5,179256,MBC,3786,IT,OC
23363,280604,,127.5,179259,BC,3021,ME,BC
23364,341705,,127.5,179261,SCA,5,IT,SCA
23365,328431,,127.5,179263,MBC,2608,ME,MBC
23366,431601,,127.5,179264,SC,3810,AD,SC
23367,332357,,127.5,179265,BC,2614,CS,OC
23368,432611,,127.5,179266,MBC,2704,MZ,MBC
23369,392488,,127.5,179269,MBC,5703,AD,MBC
23370,448659,,127.5,179270,SCA,2620,EC,SC
23371,326329,,127.5,179271,BC,2639,EC,BC
23372,498468,,127.5,179273,MBC,4976,CS,OC
23373,447280,,127.5,179276,BC,3825,AD,BC
23374,494563,,127.5,179281,BC,3810,FD,BC
23375,453539,,127.5,179282,MBC,5536,EC,MBC
23376,373032,,127.5,179283,MBC,1510,EE,OC
23377,305127,,127.5,179286,BC,2651,CS,BC
23378,204162,,127.5,179288,SC,1127,IT,SC
23379,461348,,127.5,179291,BC,2770,IT,BC
23380,377040,,127.5,179294,BC,3845,SC,OC
23381,413129,,127.5,179297,BC,4928,EE,OC
23382,473898,,127.5,179298,MBC,4955,ME,MBC
23383,406515,,127.5,179300,BC,2716,BM,BC
23384,288737,,127.5,179301,MBC,2639,EC,MBC
23385,420928,,127.5,179302,BC,2651,FT,OC
23386,426217,,127.5,179303,BC,3425,CE,BC
23387,338386,,127.5,179306,MBC,1434,SC,MBC
23388,438699,,127.5,179308,BC,2624,EC,BC
23389,376640,,127.5,179309,MBC,3811,BM,OC
23390,361565,,127.5,179310,SC,1238,CS,SC
23391,252354,,127.5,179314,MBC,1233,EC,MBC
23392,396595,,127.5,179315,MBC,2632,AM,MBC
23393,430546,,127.5,179317,MBC,1423,ME,OC
23394,254540,,127.5,179318,SC,1401,ME,OC
23395,429256,,127.5,179319,MBC,2642,CE,MBC
23396,267212,,127.5,179320,SC,2611,CS,SC
23397,367318,,127.5,179321,MBC,5530,AM,MBC
23398,412464,,127.5,179322,BC,1233,IT,BC
23399,469244,,127.5,179323,MBC,1437,IT,OC
23400,346153,,127.5,179324,BC,4928,AD,BC
23401,379195,,127.5,179325,BC,5912,AD,BC
23402,256794,,127.5,179328,MBC,5832,CS,MBC
23403,489871,,127.5,179335,SC,3782,CS,SC
23404,409108,,127.5,179337,SC,1408,EC,SC
23405,424378,,127.5,179338,MBC,3817,ME,OC
23406,405061,,127.5,179340,SC,2612,IT,OC
23407,351840,,127.5,179341,MBC,1325,CS,MBC
23408,200915,,127.5,179343,BC,4669,CS,BC
23409,288780,,127.5,179344,BC,3805,AD,BC
23410,399220,,127.5,179347,BC,3852,IT,OC
23411,279290,,127.5,179348,BC,3844,CS,BC
23412,436716,,127.5,179351,ST,2617,EC,ST
23413,302642,,127.5,179354,MBC,1507,SC,MBC
23414,469006,,127.5,179355,MBC,4023,CE,MBC
23415,441620,,127.5,179356,MBC,1202,AD,MBC
23416,396064,,127.5,179358,SCA,2636,AM,SCA
23417,485310,,127.5,179359,SC,1241,EC,SC
23418,249683,,127.5,179360,SC,3825,AD,SC
23419,424404,,127.5,179364,BC,3461,CS,OC
23420,264473,,127.5,179365,MBC,1517,AD,MBC
23421,433177,,127.5,179368,SCA,2777,CS,SCA
23422,388773,,127.5,179369,MBC,4999,EC,OC
23423,304923,,127.5,179373,BCM,1218,BM,BCM
23424,235854,,127.5,179378,BC,4927,AD,OC
23425,424875,,127.5,179380,MBC,2610,CS,MBC
23426,347471,,127.5,179382,BC,4999,AD,BC
23427,383410,,127.5,179383,SC,2601,CS,SC
23428,483051,,127.5,179384,MBC,2624,EE,MBC
23429,351602,,127.5,179385,SC,1510,EC,SC
23430,273283,,127.5,179391,MBC,1517,EE,OC
23431,475763,,127.5,179392,MBC,1505,ME,OC
23432,246286,,127.5,179394,BC,2354,CS,BC
23433,480881,,127.5,179395,SC,2621,EC,SC
23434,362975,,127.5,179398,SCA,1216,CS,SCA
23435,255836,,127.5,179399,MBC,1421,EC,MBC
23436,474214,,127.5,179400,BC,4953,CS,OC
23437,300776,,127.5,179402,MBC,3019,XC,MBC
23438,343430,,127.5,179403,MBC,2632,AM,MBC
23439,468573,,127.5,179404,BC,4946,ME,OC
23440,444414,,127.5,179406,SC,3425,RM,SC
23441,485132,,127.5,179407,MBC,3805,SC,MBC
23442,438762,,127.5,179411,BC,1238,BM,OC
23443,275004,,127.5,179412,BC,2628,EC,BC
23444,351710,,127.5,179413,MBC,1428,EC,OC
23445,495304,,127.5,179415,MBC,2346,IT,OC
23446,298878,,127.5,179418,SC,3805,CS,SC
23447,375122,,127.5,179419,MBC,1434,EC,OC
23448,406538,,127.5,179421,MBC,4965,BT,MBC
23449,267401,,127.5,179423,MBC,5545,IT,OC
23450,343997,,127.5,179424,BCM,2768,CS,BCM
23451,384651,,127.5,179430,BC,2768,AD,BC
23452,453032,,127.5,179432,BC,5942,IT,OC
23453,376562,,127.5,179433,SC,5910,EE,SC
23454,291252,,127.4943311,179437,BC,5,CH,BC
23455,228439,,127,179440,BC,2338,ME,OC
23456,422247,,127,179445,MBC,3806,ME,OC
23457,416112,,127,179447,SC,1505,AD,SC
23458,397487,,127,179448,BCM,3908,CE,OC
23459,346342,,127,179449,BC,4944,AD,BC
23460,442416,,127,179452,BC,4925,AD,OC
23461,435989,,127,179453,BCM,2642,CS,BCM
23462,329424,,127,179454,BC,4966,ME,OC
23463,485091,,127,179455,MBC,1303,CB,MBC
23464,431170,,127,179456,SC,2367,EC,SC
23465,282283,,127,179457,MBC,1409,BT,MBC
23466,317990,,127,179458,MBC,4670,CE,MBC
23467,394680,,127,179459,SCA,3454,AD,SCA
23468,359606,,127,179460,BC,3825,AD,BC
23469,432276,,127,179461,SC,1421,IT,SC
23470,438775,,127,179463,BCM,2707,CS,BCM
23471,414247,,127,179464,MBC,2651,CS,MBC
23472,444423,,127,179467,BC,1431,IT,BC
23473,470392,,127,179468,SC,3786,IT,OC
23474,258330,,127,179470,SCA,1317,IT,SCA
23475,239758,,127,179472,MBC,1423,IT,OC
23476,348541,,127,179473,BC,4999,AD,BC
23477,286698,,127,179475,SC,2634,IT,SC
23478,449866,,127,179476,BC,2650,AM,OC
23479,349419,,127,179477,BC,4992,CS,OC
23480,479751,,127,179479,SC,1412,EC,SC
23481,404587,,127,179480,BCM,2643,EC,BCM
23482,483583,,127,179481,BC,5912,AD,BC
23483,426509,,127,179484,MBC,2609,ME,OC
23484,328379,,127,179487,OC,1229,CS,OC
23485,312119,,127,179490,SC,3807,CS,SC
23486,467147,,127,179498,BC,2623,CS,BC
23487,222915,,127,179503,MBC,2651,CS,MBC
23488,463411,,127,179504,SC,3825,IT,SC
23489,310678,,127,179506,SC,4969,CS,SC
23490,273605,,127,179508,BCM,2770,CS,BCM
23491,416121,,127,179512,MBC,4670,EE,MBC
23492,438216,,127,179514,BC,1504,ME,BC
23493,280754,,127,179516,BC,3811,CS,BC
23494,330394,,127,179518,BC,2651,FT,OC
23495,230469,,127,179523,BC,2721,EC,BC
23496,353778,,127,179524,MBC,2356,EC,OC
23497,307537,,127,179525,MBC,2625,IT,MBC
23498,319728,,127,179526,SC,3918,IT,SC
23499,204805,,127,179527,BCM,2652,ME,OC
23500,410515,,127,179528,SC,2708,MZ,SC
23501,273832,,127,179532,BC,2639,CS,BC
23502,334373,,127,179533,BC,2625,EC,BC
23503,350117,,127,179540,MBC,5022,XM,OC
23504,473490,,127,179543,MBC,4964,AM,OC
23505,300882,,127,179546,MBC,3846,EC,OC
23506,307391,,127,179547,BC,1241,AD,BC
23507,365276,,127,179548,MBC,5536,IT,MBC
23508,439401,,127,179549,BCM,2623,CS,BCM
23509,419828,,127,179553,BC,3815,EC,OC
23510,260726,,127,179554,MBC,2639,CS,MBC
23511,365184,,127,179556,SC,5842,CS,SC
23512,227365,,127,179559,BC,1233,IT,BC
23513,351143,,127,179561,BC,3825,IT,BC
23514,424700,,127,179563,MBC,4672,CS,MBC
23515,416559,,127,179564,SC,3831,AD,SC
23516,222373,,127,179566,BC,1407,EC,BC
23517,387542,,127,179567,MBC,1225,EE,MBC
23518,331444,,127,179570,SC,1202,AD,SC
23519,363855,,127,179578,SC,2707,CH,SC
23520,297427,,127,179579,BC,3760,AD,BC
23521,266965,,127,179580,BC,5865,ME,OC
23522,468241,,127,179583,SC,1452,CA,OC
23523,204459,,127,179584,BC,1301,EV,BC
23524,302741,,127,179585,BC,3905,CE,OC
23525,492626,,127,179590,MBC,2610,SC,MBC
23526,290354,,127,179591,BC,2716,RM,BC
23527,206275,,127,179596,BC,2610,CS,BC
23528,310139,,127,179599,MBC,2747,EE,OC
23529,469361,,127,179602,BC,1101,AD,BC
23530,479787,,127,179603,BC,4676,CS,BC
23531,363356,,127,179607,BC,1430,CS,OC
23532,238070,,127,179608,SC,3826,CS,SC
23533,247527,,127,179612,BC,3425,ME,BC
23534,363250,,127,179614,BC,2632,IT,BC
23535,501704,,127,179624,MBC,2733,FT,OC
23536,282031,,127,179625,MBC,2752,EE,MBC
23537,358543,,127,179626,SCA,1432,AD,SCA
23538,206533,,127,179629,BC,1339,CS,BC
23539,405926,,127,179631,MBC,2641,EC,OC
23540,389858,,127,179632,SC,2727,CS,SC
23541,371153,,127,179636,SC,5988,AM,SC
23542,459715,,127,179637,MBC,2610,IT,MBC
23543,295012,,127,179638,MBC,2628,EC,MBC
23544,267017,,127,179639,BC,4969,CS,BC
23545,441989,,127,179640,SC,2613,CS,SC
23546,398064,,127,179644,MBC,2632,AM,MBC
23547,481289,,127,179647,BCM,1518,IT,OC
23548,452602,,127,179650,BC,4994,CS,BC
23549,298232,,127,179651,BC,1133,EC,OC
23550,325066,,127,179652,BC,2610,EC,BC
23551,317424,,127,179656,SC,3843,BM,SC
23552,496489,,127,179660,BC,1416,AD,OC
23553,205346,,127,179661,BC,5914,CS,OC
23554,465535,,127,179664,BC,1316,ME,BC
23555,360448,,127,179668,OC,2621,CE,OC
23556,219999,,127,179669,BC,1322,CS,BC
23557,414057,,127,179671,BC,3846,EE,OC
23558,379334,,127,179672,BC,1303,AD,BC
23559,469080,,127,179673,MBC,3760,AD,MBC
23560,446262,,127,179674,SC,2634,FD,SC
23561,492623,,127,179675,MBC,2628,EE,OC
23562,349761,,127,179676,MBC,5842,AM,MBC
23563,288907,,127,179677,BC,2611,BT,BC
23564,421350,,127,179678,BC,4927,AM,OC
23565,303249,,127,179680,BC,2636,CS,BC
23566,421756,,127,179681,BC,2367,CB,OC
23567,374813,,127,179682,SC,1237,ME,SC
23568,355238,,127,179685,BC,5913,IT,BC
23569,209848,,127,179687,BC,1509,ME,BC
23570,421692,,127,179688,BC,2628,EC,BC
23571,433942,,127,179689,SC,2622,AD,SC
23572,202015,,127,179690,SC,1238,CS,SC
23573,306960,,127,179692,BC,1207,EC,BC
23574,391291,,127,179693,MBC,2634,CB,MBC
23575,467997,,127,179695,BC,4970,EC,OC
23576,341852,,127,179696,BC,1233,CS,BC
23577,215588,,127,179697,BC,5536,EC,BC
23578,439681,,127,179699,BCM,2652,IT,OC
23579,447040,,127,179702,MBC,2747,EC,MBC
23580,352854,,127,179703,BC,2327,CS,OC
23581,481456,,127,179709,MBC,2610,EE,OC
23582,432956,,127,179710,MBC,1518,CS,OC
23583,299560,,127,179711,SC,2349,RM,SC
23584,243709,,127,179713,BCM,1325,CS,BCM
23585,259483,,127,179714,BC,2732,CS,BC
23586,239237,,127,179718,BC,4023,XM,OC
23587,225098,,127,179719,BC,2601,EC,BC
23588,296404,,127,179723,BC,2755,FD,BC
23589,356527,,127,179728,MBC,3782,IT,MBC
23590,344808,,127,179730,BC,2770,AD,BC
23591,448746,,127,179731,BC,1127,CS,BC
23592,391589,,127,179733,MBC,2612,EC,OC
23593,492044,,127,179734,SC,1519,AD,SC
23594,479569,,127,179736,BC,2633,EC,OC
23595,368403,,127,179739,BC,2624,IT,BC
23596,405489,,127,179741,MBC,2650,AM,OC
23597,488385,,127,179742,SCA,1316,CS,SCA
23598,385739,,127,179743,BC,5832,EE,OC
23599,262000,,127,179744,BC,2707,RM,OC
23600,351449,,127,179748,MBC,2634,EC,MBC
23601,380327,,127,179751,BC,3845,EC,OC
23602,250679,,127,179752,BC,2367,CS,BC
23603,274743,,127,179753,SC,2736,EE,SC
23604,450608,,127,179755,SC,2622,CO,SC
23605,390155,,127,179757,SC,2748,AD,OC
23606,260177,,127,179761,SC,1126,AD,SC
23607,351702,,127,179763,BC,4971,ME,BC
23608,443461,,127,179764,MBC,4669,CS,MBC
23609,438049,,127,179766,MBC,3860,EC,OC
23610,365927,,127,179767,MBC,2610,CS,MBC
23611,481509,,127,179770,SC,1203,IT,OC
23612,472869,,127,179772,SC,5703,AD,SC
23613,457247,,127,179774,MBC,2636,AD,MBC
23614,451227,,127,179777,SC,2749,IT,SC
23615,369801,,127,179784,BC,1408,AL,BC
23616,209348,,127,179785,SC,3905,EC,SC
23617,460494,,127,179789,BC,3825,EC,BC
23618,213693,,127,179791,SC,1241,AD,SC
23619,381496,,127,179793,MBC,2628,EC,MBC
23620,367033,,127,179794,ST,4962,EC,ST
23621,431022,,127,179796,MBC,2639,CS,MBC
23622,466036,,127,179797,SC,4944,EC,SC
23623,281617,,127,179799,SC,1303,AD,SC
23624,268220,,127,179801,BC,3845,AD,BC
23625,434327,,127,179806,BC,4944,AD,BC
23626,317893,,127,179807,BC,4975,CS,BC
23627,369638,,127,179811,MBC,1430,EE,OC
23628,230084,,127,179814,BC,4672,AD,BC
23629,482838,,127,179815,MBC,1519,IT,MBC
23630,422913,,127,179816,SC,1202,AD,SC
23631,473455,,127,179817,SCA,2327,CS,SCA
23632,330371,,127,179818,BC,2715,CH,BC
23633,335425,,127,179821,MBC,2652,ME,OC
23634,421266,,127,179822,SC,4976,CS,OC
23635,390534,,127,179823,BCM,4961,CS,OC
23636,484756,,127,179829,BCM,2652,IT,BCM
23637,413711,,127,179831,BC,1505,EE,BC
23638,417680,,127,179834,MBC,2640,AD,OC
23639,333537,,127,179835,MBC,2641,EC,OC
23640,459297,,127,179836,BC,2741,ME,BC
23641,346258,,127,179839,MBC,2610,EC,MBC
23642,298538,,127,179844,SC,3825,CS,SC
23643,499233,,127,179846,MBC,2609,AE,MBC
23644,203001,,127,179854,MBC,2342,AD,MBC
23645,377511,,127,179857,SC,3829,AD,SC
23646,279047,,127,179858,SC,2745,EC,SC
23647,425230,,127,179864,MBC,4993,AD,OC
23648,453622,,127,179865,MBC,2610,CE,MBC
23649,247865,,127,179868,MBC,1411,IT,OC
23650,394401,,127,179870,BC,2628,EC,BC
23651,497035,,127,179872,BC,2748,CS,OC
23652,281236,,127,179873,BC,2611,FD,OC
23653,432202,,127,179874,BC,4965,BM,BC
23654,467038,,127,179875,SC,2618,CD,SC
23655,395002,,127,179876,MBC,2610,EC,MBC
23656,336743,,127,179877,BC,5,CH,BC
23657,392609,,127,179881,BC,5502,CS,BC
23658,448630,,127,179884,SC,2347,EC,SC
23659,344900,,127,179885,BC,2601,EC,BC
23660,412767,,127,179886,MBC,2613,ME,MBC
23661,423476,,127,179888,MBC,3760,EC,OC
23662,462463,,127,179892,BC,3810,CS,BC
23663,467958,,127,179899,MBC,1518,CS,OC
23664,376668,,127,179902,BC,2601,ME,OC
23665,327822,,127,179903,SC,1413,AD,SC
23666,446795,,127,179905,MBC,2632,EE,OC
23667,429882,,127,179907,BC,1303,IT,BC
23668,494970,,127,179910,SC,1518,CS,OC
23669,396934,,127,179911,SCA,2610,CS,SCA
23670,432997,,127,179913,MBC,1233,EE,OC
23671,339524,,127,179916,MBC,1520,ME,OC
23672,352383,,127,179919,MBC,2763,MZ,MBC
23673,298596,,127,179920,SC,4982,CS,OC
23674,357164,,127,179921,SC,1126,AD,SC
23675,316216,,127,179924,BCM,2652,EE,OC
23676,435149,,127,179925,MBC,2731,BM,MBC
23677,355394,,127,179933,MBC,1523,CS,MBC
23678,459169,,127,179938,MBC,2639,AD,MBC
23679,219190,,127,179941,ST,1419,CS,ST
23680,253797,,127,179945,SCA,2706,SC,SCA
23681,399082,,127,179946,SC,1120,ME,SC
23682,421715,,127,179948,SCA,2656,CS,SC
23683,393981,,127,179949,MBC,2345,ME,MBC
23684,393866,,127,179950,MBC,1207,BM,MBC
23685,435977,,127,179952,MBC,2639,AD,MBC
23686,363889,,127,179954,MBC,1519,EC,OC
23687,311470,,127,179957,MBC,2632,EE,OC
23688,423116,,127,179958,MBC,2636,BM,MBC
23689,225159,,127,179959,BC,3831,CS,OC
23690,259676,,127,179960,MBC,3701,ME,MBC
23691,281689,,127,179962,MBC,2707,CJ,MBC
23692,220182,,127,179964,BC,1127,AD,BC
23693,370020,,127,179965,BC,1116,EE,OC
23694,254850,,127,179971,MBC,1137,ME,OC
23695,494016,,127,179973,BCM,1325,IT,BCM
23696,348651,,127,179976,SCA,2706,AU,SCA
23697,333417,,127,179977,BC,2715,CH,BC
23698,334620,,127,179978,MBC,2625,EE,MBC
23699,438946,,127,179979,MBC,1518,CS,OC
23700,301601,,127,179980,BCM,2747,IT,BCM
23701,445220,,127,179982,BC,3018,ME,BC
23702,353876,,127,179983,SC,1518,IT,OC
23703,441480,,127,179984,MBC,2727,BM,MBC
23704,463951,,127,179986,BC,1512,AD,BC
23705,203998,,127,179987,SCA,1216,AD,SCA
23706,317909,,127,179988,MBC,2623,AD,MBC
23707,386145,,127,179989,BC,1512,AD,BC
23708,262926,,127,179990,MBC,2625,ME,OC
23709,360297,,127,179993,BC,3786,IT,BC
23710,232936,,127,179994,SCA,2745,CS,SC
23711,298398,,127,179995,MBC,3810,CS,MBC
23712,261190,,127,179996,BC,2768,CS,BC
23713,227936,,127,179997,SC,2726,ME,SC
23714,200910,,127,179998,SCA,2761,CS,SCA
23715,456198,,127,179999,SC,1442,CS,SC
23716,254939,,127,180001,MBC,2621,MZ,OC
23717,379437,,127,180004,SC,1237,EC,SC
23718,419048,,127,180007,MBC,2611,EE,MBC
23719,370663,,127,180008,BC,2341,EC,OC
23720,494462,,127,180009,BC,4975,EC,BC
23721,258886,,127,180018,SC,1501,IT,SC
23722,347189,,127,180019,SC,1126,CS,SC
23723,420461,,127,180022,BC,2749,CS,BC
23724,479764,,127,180024,SC,1519,CS,OC
23725,381358,,127,180025,BC,2620,EE,BC
23726,272618,,127,180026,BC,2642,AD,BC
23727,324363,,127,180027,SCA,2770,AD,SC
23728,380536,,127,180030,BC,5502,AD,BC
23729,234783,,127,180034,BC,3811,CS,BC
23730,404476,,127,180036,SC,2634,CS,SC
23731,458011,,127,180037,MBC,2639,AD,MBC
23732,495606,,127,180042,SC,4999,ME,OC
23733,378286,,127,180044,BC,3803,ME,BC
23734,336617,,127,180045,BC,4672,ME,OC
23735,460182,,127,180046,BC,3848,AD,OC
23736,234812,,127,180050,BC,2620,EC,BC
23737,485609,,127,180051,BC,2302,EC,BC
23738,347698,,127,180054,MBC,2634,AG,MBC
23739,411462,,127,180056,SC,1322,AE,SC
23740,450216,,127,180057,MBC,2610,CS,MBC
23741,406920,,127,180060,BC,1230,AD,BC
23742,449465,,127,180065,MBC,2634,AG,MBC
23743,477473,,127,180066,SC,3817,EE,SC
23744,291912,,127,180068,SC,3905,CS,SC
23745,271894,,127,180070,SCA,2708,AL,SCA
23746,488729,,127,180071,SC,3795,AM,SC
23747,231682,,127,180072,SC,3805,AD,SC
23748,234440,,127,180073,BC,2651,ME,OC
23749,459438,,127,180075,BC,2656,ME,BC
23750,488192,,127,180079,SCA,2723,BM,SC
23751,426457,,127,180080,SC,1421,CS,SC
23752,423829,,127,180081,MBC,3786,AD,MBC
23753,363497,,127,180082,SC,4949,ME,OC
23754,493057,,127,180083,BC,5912,AM,OC
23755,356996,,127,180086,MBC,3831,AD,MBC
23756,492854,,127,180088,SC,4975,CS,SC
23757,485590,,127,180089,MBC,3018,CE,MBC
23758,488523,,127,180091,SC,2623,BM,SC
23759,474294,,127,180097,MBC,2610,CS,MBC
23760,299447,,127,180098,MBC,2769,PE,MBC
23761,416535,,127,180103,MBC,3410,EE,MBC
23762,442449,,127,180104,MBC,1301,CB,MBC
23763,205329,,127,180107,BC,2639,CS,BC
23764,379485,,127,180108,BC,2707,CI,BC
23765,332681,,127,180109,MBC,2612,AD,OC
23766,418186,,127,180110,BC,3760,EC,BC
23767,500703,,127,180111,MBC,5919,BT,OC
23768,365705,,127,180114,MBC,2717,IT,OC
23769,477546,,127,180119,BC,2620,BM,BC
23770,421211,,127,180120,SC,2763,CB,SC
23771,454373,,127,180121,MBC,2753,ME,OC
23772,466493,,127,180122,BC,1207,AD,BC
23773,448858,,127,180123,BC,2349,BM,BC
23774,397279,,127,180124,SC,2706,ME,SC
23775,364840,,127,180125,SC,1122,BT,SC
23776,283021,,127,180127,BC,3805,IT,BC
23777,395917,,127,180130,MBC,2610,AD,OC
23778,254911,,127,180131,MBC,1513,AD,MBC
23779,408784,,127,180132,BC,2302,SC,BC
23780,272197,,127,180133,BC,1452,CS,BC
23781,227896,,127,180134,SC,1322,CS,SC
23782,405463,,127,180135,MBC,2617,CE,OC
23783,275880,,127,180136,MBC,4933,EE,OC
23784,330497,,127,180137,BC,2360,CS,BC
23785,434104,,127,180138,SC,1232,IT,OC
23786,224681,,127,180139,BC,3812,IT,OC
23787,490996,,127,180140,SC,1434,AD,SC
23788,237931,,127,180142,BC,3811,BM,BC
23789,421306,,127,180143,BC,2367,CS,BC
23790,446261,,127,180144,BC,1431,SC,BC
23791,230973,,127,180145,SC,4917,AD,SC
23792,418014,,127,180147,BC,2707,RM,BC
23793,393397,,127,180149,MBC,2347,EE,OC
23794,451985,,127,180150,MBC,2763,MZ,MBC
23795,347329,,127,180151,BC,2621,MZ,OC
23796,431160,,127,180152,BC,4961,SC,OC
23797,223183,,127,180153,SC,2727,IT,SC
23798,346533,,127,180154,BC,2642,EE,BC
23799,492700,,127,180155,MBC,2639,CS,MBC
23800,490834,,127,180159,MBC,3466,EC,OC
23801,342330,,127,180161,BC,2624,FD,OC
23802,448723,,127,180162,SC,2630,CS,SC
23803,448900,,127,180165,SC,3810,FD,SC
23804,381858,,127,180166,SC,2611,BM,SC
23805,414694,,127,180167,MBC,3410,ME,OC
23806,368914,,127,180168,MBC,2625,CS,MBC
23807,239081,,127,180170,SC,1107,CS,OC
23808,363100,,127,180171,MBC,2623,CS,MBC
23809,414555,,127,180174,MBC,2642,CE,MBC
23810,376997,,127,180175,SCA,2617,AD,SC
23811,292440,,127,180176,MBC,2639,CS,MBC
23812,486795,,127,180177,BC,2646,AD,OC
23813,230420,,127,180178,MBC,2610,CE,MBC
23814,289581,,127,180179,MBC,2628,EC,MBC
23815,446722,,127,180180,MBC,5533,FT,OC
23816,255873,,127,180181,BC,4672,EE,OC
23817,368510,,127,180182,BC,1510,IT,BC
23818,489086,,127,180183,SC,4941,SC,OC
23819,306066,,127,180184,BC,4971,ME,BC
23820,397603,,127,180187,MBC,2650,CS,MBC
23821,463288,,127,180189,SC,3425,ME,SC
23822,209026,,127,180190,SC,2707,CJ,SC
23823,488608,,127,180191,BC,1510,IT,BC
23824,407237,,127,180193,MBC,1318,AD,OC
23825,391007,,127,180197,SC,3410,EC,SC
23826,315341,,127,180198,MBC,1517,CS,OC
23827,306699,,127,180200,BCM,2752,CS,BCM
23828,463201,,127,180208,BC,2634,IT,BC
23829,353522,,127,180210,SC,1202,AD,SC
23830,473825,,127,180212,MBC,2745,ME,MBC
23831,394895,,127,180213,MBC,2715,ME,MBC
23832,477204,,127,180215,MBC,2327,AD,OC
23833,439282,,127,180216,BC,3806,ME,OC
23834,298587,,127,180219,BC,2610,AD,OC
23835,423861,,127,180220,BC,3846,EC,OC
23836,395672,,127,180221,BC,2632,AM,BC
23837,411830,,127,180222,BC,3905,EC,BC
23838,454374,,127,180223,BCM,5919,AM,OC
23839,225628,,127,180227,OC,4669,AD,OC
23840,353201,,127,180228,SC,1114,EE,SC
